country,year,gdp,lexp,health,growth,food,Region,pop
New Zealand,2007,33200,80.2,17.9,0.932,3180,Asia & Pacific,4230000
New Zealand,2008,32500,80.3,18.4,0.849,3210,Asia & Pacific,4280000
New Zealand,2009,32100,80.6,19.8,1,3140,Asia & Pacific,4320000
New Zealand,2010,32300,80.9,20.1,1.11,3140,Asia & Pacific,4370000
Nicaragua,1995,2950,73.7,21.5,2,1970,South/Latin America,4610000
Nicaragua,1996,3080,74,18.2,1.9,1980,South/Latin America,4700000
Nicaragua,1997,3140,74.4,13.7,1.81,1960,South/Latin America,4790000
Nicaragua,1998,3200,72.7,15,1.72,2070,South/Latin America,4870000
Nicaragua,1999,3370,75.2,11.2,1.63,2080,South/Latin America,4950000
Nicaragua,2000,3460,75.6,13.1,1.55,2130,South/Latin America,5030000
Nicaragua,2001,3510,75.9,15.6,1.46,2300,South/Latin America,5100000
Nicaragua,2002,3490,76,18.8,1.38,2290,South/Latin America,5170000
Nicaragua,2003,3530,76.1,20.2,1.33,2320,South/Latin America,5240000
Nicaragua,2004,3670,76.3,19.2,1.3,2360,South/Latin America,5310000
Nicaragua,2005,3770,76.6,18.6,1.3,2400,South/Latin America,5380000
Nicaragua,2006,3870,76.9,17.1,1.31,2410,South/Latin America,5450000
Nicaragua,2007,4010,77,18.8,1.31,2470,South/Latin America,5520000
Nicaragua,2008,4090,77.3,18.1,1.3,2470,South/Latin America,5590000
Nicaragua,2009,3910,77.3,18.1,1.28,2470,South/Latin America,5670000
Nicaragua,2010,4030,77.4,NA,1.25,2510,South/Latin America,5740000
Niger,1995,784,49,8.99,3.5,2060,Africa,9480000
Niger,1996,783,49.9,9.27,3.55,2100,Africa,9820000
Niger,1997,776,50.5,9.9,3.6,2170,Africa,10200000
Niger,1998,826,51,9.33,3.63,2190,Africa,10600000
Niger,1999,792,51.6,8.59,3.64,2220,Africa,10900000
Niger,2000,753,52.2,8.43,3.63,2330,Africa,11400000
Niger,2001,778,52.7,10.1,3.62,2340,Africa,11800000
Niger,2002,773,53.5,9.89,3.62,2310,Africa,12200000
Niger,2003,785,54.1,9.39,3.63,2400,Africa,12700000
Niger,2004,757,54.9,8.97,3.65,2450,Africa,13100000
Niger,2005,763,55.6,14.8,3.68,2440,Africa,13600000
Niger,2006,778,56.2,16.1,3.7,2440,Africa,14100000
Niger,2007,773,56.9,11.5,3.72,2460,Africa,14700000
Niger,2008,816,57.6,11.9,3.75,2520,Africa,15200000
Niger,2009,780,58.1,11.1,3.77,2520,Africa,15800000
Niger,2010,814,58.8,11.1,3.79,2530,Africa,16400000
Nigeria,1995,2750,54.7,7.05,2.49,2560,Africa,108000000
Nigeria,1996,2820,54.5,7.05,2.49,2560,Africa,111000000
Nigeria,1997,2820,54.7,7.05,2.49,2600,Africa,114000000
Nigeria,1998,2830,54.6,7.05,2.49,2630,Africa,116000000
Nigeria,1999,2770,54.8,5.4,2.5,2630,Africa,119000000
Nigeria,2000,2850,54.9,4.22,2.5,2610,Africa,122000000
Nigeria,2001,2900,55.1,3.2,2.51,2610,Africa,125000000
Nigeria,2002,2940,55.1,3.11,2.52,2610,Africa,129000000
Nigeria,2003,3160,55.6,5.11,2.54,2610,Africa,132000000
Nigeria,2004,4120,56.1,7.83,2.56,2660,Africa,135000000
Nigeria,2005,4150,56.9,6.41,2.59,2710,Africa,139000000
Nigeria,2006,4370,57.5,7.06,2.61,2730,Africa,143000000
Nigeria,2007,4550,58.2,9.19,2.63,2720,Africa,146000000
Nigeria,2008,4710,59,7.75,2.65,2720,Africa,150000000
Nigeria,2009,4910,59.8,5.94,2.66,2680,Africa,154000000
Nigeria,2010,5150,60.5,4.41,2.67,2710,Africa,159000000
North Korea,1995,1440,64.1,NA,1.31,2100,Asia & Pacific,21900000
North Korea,1996,1390,64,NA,1.14,2080,Asia & Pacific,22100000
North Korea,1997,1230,64,NA,0.999,2130,Asia & Pacific,22300000
North Korea,1998,1270,63.9,NA,0.899,2120,Asia & Pacific,22500000
North Korea,1999,1380,63.8,NA,0.86,2110,Asia & Pacific,22700000
North Korea,2000,1290,63.6,NA,0.863,2150,Asia & Pacific,22900000
North Korea,2001,1370,63.5,NA,0.88,2100,Asia & Pacific,23100000
North Korea,2002,1380,63.4,NA,0.882,2180,Asia & Pacific,23300000
North Korea,2003,1410,69.8,NA,0.861,2190,Asia & Pacific,23500000
North Korea,2004,1410,69.7,NA,0.808,2210,Asia & Pacific,23700000
North Korea,2005,1460,69.8,NA,0.733,2180,Asia & Pacific,23900000
North Korea,2006,1460,69.8,NA,0.654,2140,Asia & Pacific,24100000
North Korea,2007,1390,69.8,NA,0.589,2110,Asia & Pacific,24200000
North Korea,2008,1430,70,NA,0.543,2100,Asia & Pacific,24300000
North Korea,2009,1410,70,NA,0.524,2090,Asia & Pacific,24500000
North Korea,2010,1390,70.1,NA,0.524,2090,Asia & Pacific,24600000
Northern Cyprus,1995,26500,75.7,5.08,2.16,2820,Europe,855000
Northern Cyprus,1996,26400,76.1,5.02,2.09,2720,Europe,873000
Northern Cyprus,1997,26700,76.2,5.34,2.01,2720,Europe,891000
Northern Cyprus,1998,27700,76.4,6.38,1.95,2730,Europe,909000
Northern Cyprus,1999,28800,76.6,6.51,1.89,2710,Europe,926000
Northern Cyprus,2000,30100,76.8,6.48,1.84,2680,Europe,943000
Northern Cyprus,2001,30800,77.3,6.45,1.79,2650,Europe,960000
Northern Cyprus,2002,31500,77.5,6.89,1.72,2640,Europe,977000
Northern Cyprus,2003,31900,77.7,6.92,1.68,2610,Europe,994000
Northern Cyprus,2004,32900,77.9,6.63,1.68,2600,Europe,1010000
Northern Cyprus,2005,33700,78,6.17,1.69,2570,Europe,1030000
Northern Cyprus,2006,34600,78.7,6.26,1.72,2560,Europe,1050000
Northern Cyprus,2007,35500,79,6.24,1.73,2640,Europe,1060000
Northern Cyprus,2008,36000,79.3,5.94,1.66,2660,Europe,1080000
Northern Cyprus,2009,34400,79.6,5.51,1.52,2630,Europe,1100000
Northern Cyprus,2010,33900,79.9,5.34,1.31,2670,Europe,1110000
Norway,1995,50100,77.9,14.4,0.519,3220,Europe,4370000
Norway,1996,52300,78.2,14.5,0.507,3310,Europe,4390000
Norway,1997,54800,78.3,14.6,0.542,3330,Europe,4420000
Norway,1998,55900,78.4,15.5,0.595,3400,Europe,4450000
Norway,1999,56600,78.5,16.1,0.685,3420,Europe,4470000
Norway,2000,58100,78.7,16.4,0.649,3380,Europe,4500000
Norway,2001,59000,78.9,16.7,0.506,3420,Europe,4520000
Norway,2002,59500,79.1,17.4,0.539,3460,Europe,4550000
Norway,2003,59700,79.5,17.4,0.587,3440,Europe,4570000
Norway,2004,61700,79.8,17.8,0.591,3480,Europe,4600000
Norway,2005,62900,80.1,18,0.681,3520,Europe,4630000
Norway,2006,63900,80.3,17.9,0.805,3450,Europe,4670000
Norway,2007,65100,80.5,18.2,1.03,3460,Europe,4720000
Norway,2008,64500,80.7,17.9,1.25,3480,Europe,4770000
Norway,2009,62700,80.9,17.4,1.26,3470,Europe,4830000
Norway,2010,62300,81,17.4,1.25,3490,Europe,4890000
Oman,1995,38300,72.9,6.89,2.57,2360,Arab States,2200000
Oman,1996,38900,73.3,7.69,1.46,2400,Arab States,2240000
Oman,1997,41000,73.6,7.26,0.584,2360,Arab States,2250000
Oman,1998,42100,74,7.28,0.0934,2540,Arab States,2250000
Oman,1999,42000,74.3,7.62,0.135,2630,Arab States,2250000
Oman,2000,44000,74.5,7.07,0.578,2590,Arab States,2270000
Oman,2001,45400,74.8,6.61,1.17,2680,Arab States,2290000
Oman,2002,44100,75,7,1.71,2630,Arab States,2330000
Oman,2003,42000,75.2,6.86,2.16,2630,Arab States,2390000
Oman,2004,41600,75.7,6.09,2.46,2660,Arab States,2440000
Oman,2005,41500,76,6.05,2.68,2720,Arab States,2510000
Oman,2006,42500,76.1,5.41,2.82,2770,Arab States,2580000
Oman,2007,43000,76.1,5.42,3.04,2830,Arab States,2660000
Oman,2008,44900,76.4,4.91,3.55,2940,Arab States,2760000
Oman,2009,45600,76.3,5.76,4.39,3030,Arab States,2880000
Oman,2010,45300,76.1,6.19,5.35,3060,Arab States,3040000
Pakistan,1995,3360,62,2.62,2.52,2390,Asia & Pacific,123000000
Pakistan,1996,3430,62.1,2.81,2.5,2410,Asia & Pacific,126000000
Pakistan,1997,3380,62.1,2.7,2.47,2400,Asia & Pacific,129000000
Pakistan,1998,3390,62.3,2.35,2.42,2370,Asia & Pacific,132000000
Pakistan,1999,3430,62.5,2.37,2.36,2420,Asia & Pacific,135000000
Pakistan,2000,3500,62.6,2.35,2.28,2400,Asia & Pacific,139000000
Pakistan,2001,3490,62.8,2.33,2.2,2310,Asia & Pacific,142000000
Pakistan,2002,3520,62.9,2.86,2.13,2260,Asia & Pacific,145000000
Pakistan,2003,3620,63.1,2.64,2.09,2310,Asia & Pacific,148000000
Pakistan,2004,3810,63.4,2.85,2.06,2340,Asia & Pacific,151000000
Pakistan,2005,4010,62.6,2.91,2.05,2360,Asia & Pacific,154000000
Pakistan,2006,4180,64,3.29,2.05,2380,Asia & Pacific,157000000
Pakistan,2007,4290,64.4,3.11,2.04,2420,Asia & Pacific,160000000
Pakistan,2008,4270,64.7,3.09,2.04,2420,Asia & Pacific,164000000
Pakistan,2009,4300,65,3.33,2.06,2430,Asia & Pacific,167000000
Pakistan,2010,4280,65.3,3.63,2.08,2430,Asia & Pacific,171000000
Palau,1995,14100,NA,13.9,2.63,NA,Asia & Pacific,17300
Palau,1996,15200,NA,14.5,2.51,NA,Asia & Pacific,17700
Palau,1997,15100,NA,14.4,2.41,NA,Asia & Pacific,18100
Palau,1998,15100,NA,14.2,2.19,NA,Asia & Pacific,18500
Palau,1999,14000,NA,13.2,1.9,NA,Asia & Pacific,18900
Palau,2000,13600,NA,12.1,1.56,NA,Asia & Pacific,19200
Palau,2001,14000,NA,13,1.19,NA,Asia & Pacific,19400
Palau,2002,14800,NA,12.6,0.872,NA,Asia & Pacific,19600
Palau,2003,13800,NA,12.7,0.642,NA,Asia & Pacific,19700
Palau,2004,14700,NA,13.8,0.527,NA,Asia & Pacific,19800
Palau,2005,14800,NA,15.9,0.514,NA,Asia & Pacific,19900
Palau,2006,14300,NA,14.5,0.531,NA,Asia & Pacific,20000
Palau,2007,14200,NA,14.3,0.518,NA,Asia & Pacific,20100
Palau,2008,13400,NA,14.3,0.555,NA,Asia & Pacific,20200
Palau,2009,12100,NA,14.3,0.562,NA,Asia & Pacific,20300
Palau,2010,12400,NA,14.3,0.627,NA,Asia & Pacific,20500
Palestine,1995,2030,72,NA,4.48,NA,Arab States,2620000
Palestine,1996,1960,72.1,NA,4.48,NA,Arab States,2740000
Palestine,1997,2150,72.1,NA,4.48,NA,Arab States,2870000
Palestine,1998,2400,72,NA,2.56,NA,Arab States,3000000
Palestine,1999,2530,71.9,NA,2.56,NA,Arab States,3120000
Palestine,2000,2260,71.4,NA,2.56,NA,Arab States,3220000
Palestine,2001,2000,71.7,NA,2.56,NA,Arab States,3310000
Palestine,2002,1700,71.4,NA,2.56,NA,Arab States,3380000
Palestine,2003,1890,71.3,NA,2.56,NA,Arab States,3440000
Palestine,2004,2030,71.5,NA,2.56,NA,Arab States,3500000
Palestine,2005,2200,71.9,NA,2.56,NA,Arab States,3580000
Palestine,2006,2060,71.9,NA,2.56,NA,Arab States,3660000
Palestine,2007,2140,72,NA,2.56,NA,Arab States,3750000
Palestine,2008,2200,72.1,NA,2.88,NA,Arab States,3850000
Palestine,2009,2330,71.9,NA,2.89,NA,Arab States,3960000
Palestine,2010,2440,72.3,NA,2.9,NA,Arab States,4070000
Panama,1995,9210,75.5,16.1,2.05,2230,South/Latin America,2740000
Panama,1996,9390,75.7,14.5,2.05,2250,South/Latin America,2800000
Panama,1997,9800,75.9,21,2.04,2180,South/Latin America,2850000
Panama,1998,10300,76.2,19.6,2.03,2390,South/Latin America,2910000
Panama,1999,10500,76.5,18.9,2,2210,South/Latin America,2970000
Panama,2000,10600,76.9,21.3,1.97,2130,South/Latin America,3030000
Panama,2001,10400,77.1,10.6,1.94,2270,South/Latin America,3090000
Panama,2002,10500,77.2,10.9,1.91,2350,South/Latin America,3150000
Panama,2003,10700,77.3,10.4,1.88,2370,South/Latin America,3210000
Panama,2004,11300,77.4,11.5,1.86,2250,South/Latin America,3270000
Panama,2005,11900,77.5,12.7,1.85,2330,South/Latin America,3330000
Panama,2006,12700,77.5,12.6,1.83,2350,South/Latin America,3390000
Panama,2007,13900,77.6,11.6,1.81,2470,South/Latin America,3450000
Panama,2008,14900,77.6,13.5,1.79,2520,South/Latin America,3520000
Panama,2009,14800,77.7,14.7,1.78,2520,South/Latin America,3580000
Panama,2010,15400,77.8,15.1,1.77,2580,South/Latin America,3640000
Papua New Guinea,1995,2060,57,10.7,2.56,NA,Asia & Pacific,4890000
Papua New Guinea,1996,2160,57.2,11.5,2.58,NA,Asia & Pacific,5020000
Papua New Guinea,1997,2030,57.4,9.35,2.6,NA,Asia & Pacific,5150000
Papua New Guinea,1998,1900,56.7,11.6,2.61,NA,Asia & Pacific,5290000
Papua New Guinea,1999,1890,57.6,10.3,2.6,NA,Asia & Pacific,5430000
Papua New Guinea,2000,1790,57.6,9.89,2.58,NA,Asia & Pacific,5570000
Papua New Guinea,2001,1740,57.6,11,2.55,NA,Asia & Pacific,5720000
Papua New Guinea,2002,1700,57.6,11.4,2.52,NA,Asia & Pacific,5860000
Papua New Guinea,2003,1690,57.6,10.9,2.5,NA,Asia & Pacific,6010000
Papua New Guinea,2004,1700,57.6,10,2.48,NA,Asia & Pacific,6160000
Papua New Guinea,2005,1760,57.6,8.02,2.46,NA,Asia & Pacific,6310000
Papua New Guinea,2006,1760,57.8,7.34,2.43,NA,Asia & Pacific,6470000
Papua New Guinea,2007,1840,57.9,6.7,2.41,NA,Asia & Pacific,6630000
Papua New Guinea,2008,1910,58.2,7.05,2.37,NA,Asia & Pacific,6790000
Papua New Guinea,2009,1980,58.4,8.52,2.33,NA,Asia & Pacific,6950000
Papua New Guinea,2010,2090,58.7,8.15,2.29,NA,Asia & Pacific,7110000
Paraguay,1995,6640,74.5,11.8,2.33,2540,South/Latin America,4760000
Paraguay,1996,6590,74.5,14.9,2.28,2550,South/Latin America,4870000
Paraguay,1997,6720,74.5,13.8,2.23,2600,South/Latin America,4980000
Paraguay,1998,6580,74.5,16.2,2.16,2600,South/Latin America,5090000
Paraguay,1999,6360,74.5,16.9,2.09,2640,South/Latin America,5200000
Paraguay,2000,6090,74.4,17.7,2.01,2590,South/Latin America,5300000
Paraguay,2001,5920,74.3,16.1,1.94,2640,South/Latin America,5410000
Paraguay,2002,5810,74.3,14.1,1.87,2680,South/Latin America,5510000
Paraguay,2003,5950,74.2,13.6,1.79,2730,South/Latin America,5610000
Paraguay,2004,6090,74,13.7,1.69,2660,South/Latin America,5700000
Paraguay,2005,6120,74.1,11.8,1.6,2600,South/Latin America,5800000
Paraguay,2006,6320,74.1,11.8,1.5,2620,South/Latin America,5880000
Paraguay,2007,6570,74.1,11.2,1.41,2570,South/Latin America,5970000
Paraguay,2008,6890,74.1,12.6,1.35,2540,South/Latin America,6050000
Paraguay,2009,6530,74,10.4,1.33,2530,South/Latin America,6130000
Paraguay,2010,7290,74.1,11.5,1.33,2580,South/Latin America,6210000
Peru,1995,6230,71.2,13.7,1.76,2200,South/Latin America,24000000
Peru,1996,6300,71.9,13.9,1.66,2270,South/Latin America,24400000
Peru,1997,6600,72.6,12.8,1.57,2320,South/Latin America,24800000
Peru,1998,6480,73.3,14.1,1.49,2260,South/Latin America,25200000
Peru,1999,6480,74.1,14.6,1.42,2270,South/Latin America,25600000
Peru,2000,6560,74.8,14.9,1.37,2370,South/Latin America,25900000
Peru,2001,6520,75.4,15.3,1.33,2320,South/Latin America,26300000
Peru,2002,6780,75.9,16,1.29,2340,South/Latin America,26600000
Peru,2003,6980,76.3,15.4,1.26,2280,South/Latin America,26900000
Peru,2004,7230,76.7,15.4,1.24,2300,South/Latin America,27300000
Peru,2005,7600,77.1,15.6,1.23,2410,South/Latin America,27600000
Peru,2006,8070,77.5,15.8,1.22,2430,South/Latin America,27900000
Peru,2007,8650,77.7,18.5,1.22,2460,South/Latin America,28300000
Peru,2008,9320,77.9,20.8,1.23,2530,South/Latin America,28600000
Peru,2009,9310,77.9,15.9,1.25,2560,South/Latin America,29000000
Peru,2010,9960,77.9,14.3,1.28,2620,South/Latin America,29400000
Philippines,1995,3960,68.2,7.42,2.32,2290,Asia & Pacific,69800000
Philippines,1996,4100,68.3,7.8,2.28,2360,Asia & Pacific,71400000
Philippines,1997,4210,68.4,8.04,2.24,2340,Asia & Pacific,73100000
Philippines,1998,4100,68.4,7.91,2.2,2290,Asia & Pacific,74700000
Philippines,1999,4130,68.3,7.85,2.17,2360,Asia & Pacific,76300000
Philippines,2000,4220,68.2,8.42,2.15,2390,Asia & Pacific,78000000
Philippines,2001,4260,68.3,7.21,2.12,2370,Asia & Pacific,79700000
Philippines,2002,4320,68.2,5.94,2.1,2390,Asia & Pacific,81400000
Philippines,2003,4440,68.2,7.08,2.04,2390,Asia & Pacific,83000000
Philippines,2004,4650,68.2,7.36,1.96,2460,Asia & Pacific,84700000
Philippines,2005,4780,68.3,8.08,1.87,2470,Asia & Pacific,86300000
Philippines,2006,4940,68.3,7.33,1.76,2510,Asia & Pacific,87800000
Philippines,2007,5180,68.5,7.09,1.68,2570,Asia & Pacific,89300000
Philippines,2008,5310,68.7,6.58,1.62,2580,Asia & Pacific,90800000
Philippines,2009,5290,68.8,7.14,1.61,2600,Asia & Pacific,92200000
Philippines,2010,5600,69,7.55,1.62,2580,Asia & Pacific,93700000
Poland,1995,11300,71.9,8.37,0.136,3320,Europe,38500000
Poland,1996,12000,72.3,8.46,0.0761,3340,Europe,38500000
Poland,1997,12700,72.6,8.69,0.0655,3320,Europe,38500000
Poland,1998,13300,73,8.71,0.0357,3380,Europe,38600000
Poland,1999,13900,73.1,9.55,-0.0083,3380,Europe,38600000
Poland,2000,14700,73.8,9.41,-1.04,3420,Europe,38600000
Poland,2001,14900,74.2,9.62,-0.0276,3420,Europe,38500000
Poland,2002,15200,74.6,10.2,-0.0463,3430,Europe,38500000
Poland,2003,15800,74.9,9.77,-0.0675,3420,Europe,38400000
Poland,2004,16600,75,9.98,-0.0585,3380,Europe,38400000
Poland,2005,17200,75.2,9.91,-0.044,3370,Europe,38400000
Poland,2006,18300,75.3,9.88,-0.0634,3350,Europe,38300000
Poland,2007,19600,75.4,10.8,-0.0543,3360,Europe,38300000
Poland,2008,20400,75.6,11.7,0.0136,3350,Europe,38300000
Poland,2009,21000,75.8,11.9,0.0678,3420,Europe,38300000
Poland,2010,21800,76.3,11.9,-0.286,3410,Europe,38300000
Portugal,1995,21900,75.3,11.3,0.346,3460,Europe,10100000
Portugal,1996,22500,75.5,12.1,0.376,3510,Europe,10200000
Portugal,1997,23400,75.8,12.4,0.446,3390,Europe,10200000
Portugal,1998,24400,76,12.7,0.505,3510,Europe,10300000
Portugal,1999,25200,76.3,13.1,0.566,3560,Europe,10300000
Portugal,2000,26000,76.7,15,0.703,3540,Europe,10400000
Portugal,2001,26300,77,14.4,0.705,3540,Europe,10400000
Portugal,2002,26400,77.3,14.9,0.548,3530,Europe,10400000
Portugal,2003,26000,77.6,15.2,0.375,3520,Europe,10500000
Portugal,2004,26400,78,15.2,0.239,3540,Europe,10500000
Portugal,2005,26600,78.3,15.2,0.186,3530,Europe,10600000
Portugal,2006,27000,78.8,14.9,0.18,3520,Europe,10600000
Portugal,2007,27600,79,14.8,0.196,3530,Europe,10600000
Portugal,2008,27600,79.3,14.6,0.144,3540,Europe,10700000
Portugal,2009,26700,79.6,14.6,0.0953,3510,Europe,10700000
Portugal,2010,27200,79.8,14.6,0.0459,3500,Europe,10700000
Qatar,1995,75100,74.8,5.11,1.25,NA,Arab States,513000
Qatar,1996,76700,74.9,5.02,1.71,NA,Arab States,522000
Qatar,1997,96600,75,5.02,2.33,NA,Arab States,535000
Qatar,1998,104000,75.1,5.02,2.92,NA,Arab States,550000
Qatar,1999,104000,75.1,5.02,3.4,NA,Arab States,569000
Qatar,2000,108000,75.3,5.02,3.93,NA,Arab States,592000
Qatar,2001,108000,75.6,5.98,4.07,NA,Arab States,617000
Qatar,2002,111000,75.7,6.12,4.56,NA,Arab States,646000
Qatar,2003,108000,76,11,6.44,NA,Arab States,689000
Qatar,2004,116000,76.4,9.72,9.72,NA,Arab States,759000
Qatar,2005,110000,76.9,8.22,13.1,NA,Arab States,865000
Qatar,2006,119000,77.4,7.22,15.6,NA,Arab States,1010000
Qatar,2007,119000,77.9,6.66,16.3,NA,Arab States,1190000
Qatar,2008,120000,78.4,6.65,15.5,NA,Arab States,1390000
Qatar,2009,117000,78.9,6.42,13.5,NA,Arab States,1590000
Qatar,2010,125000,79.5,5.55,11.2,NA,Arab States,1780000
Republic of Congo,1995,4580,52.7,5.7,2.78,NA,Africa,2800000
Republic of Congo,1996,4650,52.3,5.77,2.82,NA,Africa,2880000
Republic of Congo,1997,4490,46.7,4.62,2.85,NA,Africa,2960000
Republic of Congo,1998,4520,50.2,5,2.86,NA,Africa,3050000
Republic of Congo,1999,4280,52,5.34,2.84,NA,Africa,3140000
Republic of Congo,2000,4480,52.8,4.78,2.81,NA,Africa,3230000
Republic of Congo,2001,4520,53.7,4.22,2.75,NA,Africa,3320000
Republic of Congo,2002,4610,54.4,3.63,2.72,NA,Africa,3410000
Republic of Congo,2003,4520,55,4.35,2.76,NA,Africa,3500000
Republic of Congo,2004,4540,55.8,5.11,2.9,NA,Africa,3610000
Republic of Congo,2005,4740,56.6,6.17,3.08,NA,Africa,3720000
Republic of Congo,2006,4880,57.5,5.45,3.28,NA,Africa,3840000
Republic of Congo,2007,4640,58,5.29,3.43,NA,Africa,3980000
Republic of Congo,2008,4730,58.7,5.29,3.44,NA,Africa,4120000
Republic of Congo,2009,4920,59.6,5.29,3.3,NA,Africa,4250000
Republic of Congo,2010,5190,60.4,5.29,3.08,NA,Africa,4390000
Romania,1995,10500,69.4,7.03,-0.202,3030,Europe,23000000
Romania,1996,11000,69.2,7.14,-0.288,3060,Europe,22800000
Romania,1997,10500,69.4,9.62,-0.288,3050,Europe,22600000
Romania,1998,10300,70.1,7.97,-0.207,3070,Europe,22500000
Romania,1999,10300,70.9,8.57,-0.157,3080,Europe,22300000
Romania,2000,10500,71.2,9.15,-0.129,3140,Europe,22100000
Romania,2001,11300,71.1,9.79,-1.4,3240,Europe,22000000
Romania,2002,12100,71.3,10.8,-1.83,3320,Europe,21900000
Romania,2003,12800,71.6,13.5,-0.721,3370,Europe,21700000
Romania,2004,14000,72.1,12.2,-0.57,3350,Europe,21600000
Romania,2005,14700,72.4,13.2,-0.618,3400,Europe,21400000
Romania,2006,15900,72.8,11.5,-0.592,3430,Europe,21200000
Romania,2007,17300,73.2,11.3,-1.48,3380,Europe,21000000
Romania,2008,19100,73.2,11.4,-1.67,3400,Europe,20800000
Romania,2009,17900,73.3,10.8,-0.833,3380,Europe,20600000
Romania,2010,17800,73.7,10.8,-0.594,3330,Europe,20400000
Russia,1995,12800,64.7,9.03,0.0268,2890,Europe,148000000
Russia,1996,12400,65.9,8.75,-0.145,2790,Europe,148000000
Russia,1997,12600,66.9,13,-0.165,2860,Europe,148000000
Russia,1998,11900,67.2,13.6,-0.166,2860,Europe,147000000
Russia,1999,12700,66.1,11.8,-0.309,2890,Europe,147000000
Russia,2000,14100,65.6,12.7,-0.421,2880,Europe,146000000
Russia,2001,14800,65.6,12.4,-0.424,2950,Europe,146000000
Russia,2002,15600,65.5,11.2,-0.46,3030,Europe,145000000
Russia,2003,16800,65.5,11,-0.454,3060,Europe,145000000
Russia,2004,18100,65.8,11.3,-0.403,3110,Europe,144000000
Russia,2005,19300,65.9,11.8,-0.381,3200,Europe,144000000
Russia,2006,21000,67,10.8,-0.327,3250,Europe,143000000
Russia,2007,22800,67.7,10.2,-0.171,3310,Europe,143000000
Russia,2008,24000,68,9.17,-0.0439,3310,Europe,143000000
Russia,2009,22100,68.9,8.53,0.0301,3270,Europe,143000000
Russia,2010,23100,69.2,8.04,0.0449,3300,Europe,143000000
Rwanda,1995,674,44.6,7.93,-1.29,1810,Africa,5930000
Rwanda,1996,736,45.9,8.28,3.11,1770,Africa,6120000
Rwanda,1997,786,45.3,9.34,6.45,1720,Africa,6520000
Rwanda,1998,790,46.6,13.4,7.92,1740,Africa,7060000
Rwanda,1999,766,48,9.11,7.28,1740,Africa,7590000
Rwanda,2000,785,49.4,8.17,5.54,1860,Africa,8030000
Rwanda,2001,821,50.6,9.83,3.71,1910,Africa,8330000
Rwanda,2002,907,52.5,9.08,2.45,2090,Africa,8540000
Rwanda,2003,912,54.1,17.6,1.67,2000,Africa,8680000
Rwanda,2004,964,55.9,14.6,1.58,1970,Africa,8820000
Rwanda,2005,1030,57.7,15.6,1.95,2040,Africa,8990000
Rwanda,2006,1100,59.5,22.4,2.36,2040,Africa,9210000
Rwanda,2007,1160,61.1,22,2.58,2050,Africa,9450000
Rwanda,2008,1250,62.5,21.9,2.72,2100,Africa,9710000
Rwanda,2009,1300,63.3,20.1,2.74,2200,Africa,9980000
Rwanda,2010,1350,64.6,20.1,2.66,2200,Africa,10200000
Samoa,1995,3690,69.7,12.4,0.808,2470,Asia & Pacific,170000
Samoa,1996,3920,69.9,15.7,0.66,2500,Asia & Pacific,171000
Samoa,1997,3930,70.1,17.4,0.533,2550,Asia & Pacific,172000
Samoa,1998,4000,70.3,16.9,0.454,2610,Asia & Pacific,173000
Samoa,1999,4070,70.3,19.5,0.446,2710,Asia & Pacific,174000
Samoa,2000,4330,70.5,21.4,0.491,2770,Asia & Pacific,175000
Samoa,2001,4600,70.6,19.6,0.546,2820,Asia & Pacific,176000
Samoa,2002,4770,70.8,19.5,0.577,2820,Asia & Pacific,177000
Samoa,2003,4960,70.9,18.8,0.61,2830,Asia & Pacific,178000
Samoa,2004,5160,71,18.3,0.628,2880,Asia & Pacific,179000
Samoa,2005,5340,71.2,16.1,0.64,2890,Asia & Pacific,180000
Samoa,2006,5410,71.3,17,0.645,2860,Asia & Pacific,181000
Samoa,2007,5710,71.3,20.3,0.656,2850,Asia & Pacific,182000
